Date,Time,CH01,CH02,CH03,CH04,CH05,CH06
4/9/2026,20:09:08,0,0,0,0,0,0
4/9/2026,20:09:10,0,0,0,0,0,1
4/9/2026,20:09:15,0,0,0,0,0,1
4/9/2026,20:09:20,0,0,0,0,0,1
4/9/2026,20:09:25,0,0,0,0,0,1
4/9/2026,20:09:30,0,0,0,0,0,1
4/9/2026,20:09:35,0,0,0,0,0,1
4/9/2026,20:09:40,0,0,0,0,0,1
4/9/2026,20:09:45,0,0,0,0,0,1
4/9/2026,20:09:50,0,0,0,0,0,1
4/9/2026,20:09:55,0,0,0,0,0,1
4/9/2026,20:10:00,0,0,0,0,0,1
4/9/2026,20:10:05,0,0,0,0,0,1
4/9/2026,20:10:08,0,0,0,0,0,0
4/9/2026,20:10:10,0,0,0,0,0,1
4/9/2026,20:10:15,0,0,0,0,0,1
4/9/2026,20:10:20,0,0,0,0,0,1
4/9/2026,20:10:25,0,0,0,0,0,1
4/9/2026,20:10:30,0,0,0,0,0,1
4/9/2026,20:10:35,0,0,0,0,0,1
4/9/2026,20:10:40,0,0,0,0,0,1
4/9/2026,20:10:45,0,0,0,0,0,1
4/9/2026,20:10:50,0,0,0,0,0,1
4/9/2026,20:10:55,0,0,0,0,0,1
4/9/2026,20:11:00,0,0,0,0,0,1
4/9/2026,20:11:05,0,0,0,0,0,1
4/9/2026,20:11:08,0,0,0,0,0,0
4/9/2026,20:11:10,0,0,0,0,0,1
4/9/2026,20:11:15,0,0,0,0,0,1
4/9/2026,20:11:20,0,0,0,0,0,1
4/9/2026,20:11:25,0,0,0,0,0,1
4/9/2026,20:11:30,0,0,0,0,0,1
4/9/2026,20:11:35,0,0,0,0,0,1
4/9/2026,20:11:40,0,0,0,0,0,1
4/9/2026,20:11:45,0,0,0,0,0,1
4/9/2026,20:11:50,0,0,0,0,0,1
4/9/2026,20:11:55,0,0,0,0,0,1
4/9/2026,20:12:00,0,0,0,0,0,1
4/9/2026,20:12:05,0,0,0,0,0,1
4/9/2026,20:12:08,0,0,0,0,0,0
4/9/2026,20:12:10,0,0,0,0,0,1
4/9/2026,20:12:15,0,0,0,0,0,1
4/9/2026,20:12:20,0,0,0,0,0,1
4/9/2026,20:12:25,0,0,0,0,0,1
4/9/2026,20:12:30,0,0,0,0,0,1
4/9/2026,20:12:35,0,0,0,0,0,1
4/9/2026,20:12:40,0,0,0,0,0,1
4/9/2026,20:12:45,0,0,0,0,0,1
4/9/2026,20:12:50,0,0,0,0,0,1
4/9/2026,20:12:55,0,0,0,0,0,1
4/9/2026,20:13:00,0,0,0,0,0,1
4/9/2026,20:13:05,0,0,0,0,0,1
4/9/2026,20:13:08,0,0,0,0,0,0
4/9/2026,20:13:10,0,0,0,0,0,1
4/9/2026,20:13:15,0,0,0,0,0,1
4/9/2026,20:13:20,0,0,0,0,0,1
4/9/2026,20:13:25,0,0,0,0,0,1
4/9/2026,20:13:30,0,0,0,0,0,1
4/9/2026,20:13:35,0,0,0,0,0,1
4/9/2026,20:13:40,0,0,0,0,0,1
4/9/2026,20:13:45,0,0,0,0,0,1
4/9/2026,20:13:50,0,0,0,0,0,1
4/9/2026,20:13:55,0,0,0,0,0,1
4/9/2026,20:14:00,0,0,0,0,0,1
4/9/2026,20:14:05,0,0,0,0,0,1
4/9/2026,20:14:08,0,0,0,0,0,0
4/9/2026,20:14:10,0,0,0,0,0,1
4/9/2026,20:14:15,0,0,0,0,0,1
4/9/2026,20:14:20,0,0,0,0,0,1
4/9/2026,20:14:25,0,0,0,0,0,1
4/9/2026,20:14:30,0,0,0,0,0,1
4/9/2026,20:14:35,0,0,0,0,0,1
4/9/2026,20:14:40,0,0,0,0,0,1
4/9/2026,20:14:45,0,0,0,0,0,1
4/9/2026,20:14:50,0,0,0,0,0,1
4/9/2026,20:14:55,0,1,0,0,0,1
4/9/2026,20:15:00,0,0,0,0,0,1
4/9/2026,20:15:05,0,0,0,0,0,1
4/9/2026,20:15:08,0,0,0,0,0,0
4/9/2026,20:15:10,0,0,0,0,0,1
4/9/2026,20:15:15,0,0,0,0,0,1
4/9/2026,20:15:20,0,0,0,0,0,1
4/9/2026,20:15:25,0,0,0,0,0,1
4/9/2026,20:15:30,0,0,0,0,0,1
4/9/2026,20:15:35,0,0,0,0,0,1
4/9/2026,20:15:40,0,0,0,0,0,1
4/9/2026,20:15:45,0,0,0,0,0,1
4/9/2026,20:15:50,0,0,0,0,0,1
4/9/2026,20:15:55,0,0,0,0,0,1
4/9/2026,20:16:00,0,0,0,0,0,1
4/9/2026,20:16:05,0,0,0,0,0,1
4/9/2026,20:16:08,0,0,0,0,0,0
4/9/2026,20:16:10,0,0,0,0,0,1
4/9/2026,20:16:15,0,0,0,0,0,1
4/9/2026,20:16:20,0,0,0,0,0,1
4/9/2026,20:16:25,0,0,0,0,0,1
4/9/2026,20:16:30,0,0,0,0,0,1
4/9/2026,20:16:35,0,0,0,0,0,1
4/9/2026,20:16:40,0,0,0,0,0,1
4/9/2026,20:16:45,0,0,0,0,0,1
4/9/2026,20:16:50,0,0,0,0,0,1
4/9/2026,20:16:55,0,0,0,0,0,1
4/9/2026,20:17:00,0,0,0,0,0,1
4/9/2026,20:17:05,0,0,0,0,0,1
4/9/2026,20:17:08,0,0,0,0,0,0
4/9/2026,20:17:10,0,0,0,0,0,1
4/9/2026,20:17:15,0,0,0,0,0,1
4/9/2026,20:17:20,0,0,0,0,0,1
4/9/2026,20:17:25,0,0,0,0,0,1
4/9/2026,20:17:30,0,0,0,0,0,1
4/9/2026,20:17:35,0,0,0,0,0,1
4/9/2026,20:17:40,0,0,0,0,0,1
4/9/2026,20:17:45,0,0,0,0,0,1
4/9/2026,20:17:50,0,0,0,0,0,1
4/9/2026,20:17:55,0,0,0,0,0,1
4/9/2026,20:18:00,0,0,0,0,0,1
4/9/2026,20:18:05,0,0,0,0,0,1
4/9/2026,20:18:08,0,0,0,0,0,0
4/9/2026,20:18:10,0,0,0,0,0,1
4/9/2026,20:18:15,0,0,0,0,0,1
4/9/2026,20:18:20,0,0,0,0,0,1
4/9/2026,20:18:25,0,0,0,0,0,1
4/9/2026,20:18:30,0,0,0,0,0,1
4/9/2026,20:18:35,0,0,0,0,0,1
4/9/2026,20:18:40,0,0,0,0,0,1
4/9/2026,20:18:45,0,0,0,0,0,1
4/9/2026,20:18:50,0,0,0,0,0,1
4/9/2026,20:18:55,0,0,0,0,0,1
4/9/2026,20:19:00,0,0,0,0,0,1
4/9/2026,20:19:05,0,0,0,0,0,1
4/9/2026,20:19:08,0,0,0,0,0,0
4/9/2026,20:19:10,0,0,0,0,0,1
4/9/2026,20:19:15,0,0,0,0,0,1
4/9/2026,20:19:20,0,0,0,0,0,1
4/9/2026,20:19:25,0,0,0,0,0,1
4/9/2026,20:19:30,0,0,0,0,0,1
4/9/2026,20:19:35,0,0,0,0,0,1
4/9/2026,20:19:40,0,0,0,0,0,1
4/9/2026,20:19:45,0,0,0,0,0,1
4/9/2026,20:19:50,0,0,0,0,0,1
4/9/2026,20:19:55,0,0,0,0,0,1
4/9/2026,20:20:00,0,0,0,0,0,1
4/9/2026,20:20:05,0,0,0,0,0,1
4/9/2026,20:20:08,0,0,0,0,0,0
4/9/2026,20:20:10,0,0,0,0,0,1
4/9/2026,20:20:15,0,0,0,0,0,1
4/9/2026,20:20:20,0,0,0,0,0,1
4/9/2026,20:20:25,0,0,0,0,0,1
4/9/2026,20:20:30,0,0,0,0,0,1
4/9/2026,20:20:35,0,0,0,0,0,1
4/9/2026,20:20:40,0,0,0,0,0,1
4/9/2026,20:20:45,0,0,0,0,0,1
4/9/2026,20:20:50,0,0,0,0,0,1
4/9/2026,20:20:55,0,0,0,0,0,1
4/9/2026,20:21:00,0,0,0,0,0,1
4/9/2026,20:21:05,0,0,0,0,0,1
4/9/2026,20:21:08,0,0,0,0,0,0
4/9/2026,20:21:10,0,0,0,0,0,1
4/9/2026,20:21:15,0,0,0,0,0,1
4/9/2026,20:21:20,0,0,0,0,0,1
4/9/2026,20:21:25,0,0,0,0,0,1
4/9/2026,20:21:30,0,0,0,0,0,1
4/9/2026,20:21:35,0,0,0,0,0,1
4/9/2026,20:21:40,0,0,0,0,0,1
4/9/2026,20:21:45,0,0,0,0,0,1
4/9/2026,20:21:50,0,0,0,0,0,1
4/9/2026,20:21:55,0,0,0,0,0,1
4/9/2026,20:22:00,0,0,0,0,0,1
4/9/2026,20:22:05,0,0,0,0,0,1
4/9/2026,20:22:08,0,0,0,0,0,0
4/9/2026,20:22:10,0,0,0,0,0,1
4/9/2026,20:22:15,0,0,0,0,0,1
4/9/2026,20:22:20,0,0,0,0,0,1
4/9/2026,20:22:25,0,0,0,0,0,1
4/9/2026,20:22:30,0,0,0,0,0,1
4/9/2026,20:22:35,0,0,0,0,0,1
4/9/2026,20:22:40,0,0,0,0,0,1
4/9/2026,20:22:45,0,0,0,0,0,1
4/9/2026,20:22:50,0,0,0,0,0,1
4/9/2026,20:22:55,0,0,0,0,0,1
4/9/2026,20:23:00,0,0,0,0,0,1
4/9/2026,20:23:05,0,0,0,0,0,1
4/9/2026,20:23:08,0,0,0,0,0,0
4/9/2026,20:23:10,0,0,0,0,0,1
4/9/2026,20:23:15,0,0,0,0,0,1
4/9/2026,20:23:20,0,0,0,0,0,1
4/9/2026,20:23:25,0,0,0,0,0,1
4/9/2026,20:23:30,0,0,0,0,0,1
4/9/2026,20:23:35,0,0,0,0,0,1
4/9/2026,20:23:40,0,0,0,0,0,1
4/9/2026,20:23:45,0,0,0,0,0,1
4/9/2026,20:23:50,0,0,0,0,0,1
4/9/2026,20:23:55,0,0,0,0,0,1
4/9/2026,20:24:00,0,0,0,0,0,1
4/9/2026,20:24:05,0,0,0,0,0,1
4/9/2026,20:24:08,0,0,0,0,0,0
4/9/2026,20:24:10,0,0,0,0,0,1
4/9/2026,20:24:15,0,0,0,0,0,1
4/9/2026,20:24:20,0,0,0,0,0,1
4/9/2026,20:24:25,0,0,0,0,0,1
4/9/2026,20:24:30,0,0,0,0,0,1
4/9/2026,20:24:35,0,0,0,0,0,1
4/9/2026,20:24:40,0,0,0,0,0,1
4/9/2026,20:24:45,0,0,0,0,0,1
4/9/2026,20:24:50,0,0,0,0,0,1
4/9/2026,20:24:55,0,0,0,0,0,1
4/9/2026,20:25:00,0,0,0,0,0,1
4/9/2026,20:25:05,0,0,0,0,0,1
4/9/2026,20:25:08,0,0,0,0,0,0
4/9/2026,20:25:10,0,0,0,0,0,1
4/9/2026,20:25:15,0,0,0,0,0,1
4/9/2026,20:25:20,0,0,0,0,0,1
4/9/2026,20:25:25,0,0,0,0,0,1
4/9/2026,20:25:30,0,0,0,0,0,1
4/9/2026,20:25:35,0,0,0,0,0,1
4/9/2026,20:25:40,0,0,0,0,0,1
4/9/2026,20:25:45,0,0,0,0,0,1
4/9/2026,20:25:50,0,0,0,0,0,1
4/9/2026,20:25:55,0,0,0,0,0,1
4/9/2026,20:26:00,0,0,0,0,0,1
4/9/2026,20:26:05,0,0,0,0,0,1
4/9/2026,20:26:08,0,0,0,0,0,0
4/9/2026,20:26:10,0,0,0,0,0,1
4/9/2026,20:26:15,0,0,0,0,0,1
4/9/2026,20:26:20,0,0,0,0,0,1
4/9/2026,20:26:25,0,0,0,0,0,1
4/9/2026,20:26:30,0,0,0,0,0,1
4/9/2026,20:26:35,0,0,0,0,0,1
4/9/2026,20:26:40,0,0,0,0,0,1
4/9/2026,20:26:45,0,0,0,0,0,1
4/9/2026,20:26:50,0,0,0,0,0,1
4/9/2026,20:26:55,0,0,0,0,0,1
4/9/2026,20:27:00,0,0,0,0,0,1
4/9/2026,20:27:05,0,0,0,0,0,1
4/9/2026,20:27:08,0,0,0,0,0,0
4/9/2026,20:27:10,0,0,0,0,0,1
4/9/2026,20:27:15,0,0,0,0,0,1
4/9/2026,20:27:20,0,0,0,0,0,1
4/9/2026,20:27:25,0,0,0,0,0,1
4/9/2026,20:27:30,0,0,0,0,0,1
4/9/2026,20:27:35,0,0,0,0,0,1
4/9/2026,20:27:40,0,0,0,0,0,1
4/9/2026,20:27:45,0,0,0,0,0,1
4/9/2026,20:27:50,0,0,0,0,0,1
4/9/2026,20:27:55,0,0,0,0,0,1
4/9/2026,20:28:00,0,0,0,0,0,1
4/9/2026,20:28:05,0,0,0,0,0,1
4/9/2026,20:28:08,0,0,0,0,0,0
4/9/2026,20:28:10,0,0,0,0,0,1
4/9/2026,20:28:15,0,0,0,0,0,1
4/9/2026,20:28:20,0,0,0,0,0,1
4/9/2026,20:28:25,0,0,0,0,0,1
4/9/2026,20:28:30,0,0,0,0,0,1
4/9/2026,20:28:35,0,0,0,0,0,1
4/9/2026,20:28:40,0,0,0,0,0,1
4/9/2026,20:28:45,0,0,0,0,0,1
4/9/2026,20:28:50,0,0,0,0,0,1
4/9/2026,20:28:55,0,0,0,0,0,1
4/9/2026,20:29:00,0,0,0,0,0,1
4/9/2026,20:29:05,0,0,0,0,0,1
4/9/2026,20:29:08,0,0,0,0,0,0
4/9/2026,20:29:10,0,0,0,0,0,1
4/9/2026,20:29:15,0,0,0,0,0,1
4/9/2026,20:29:20,0,0,0,0,0,1
4/9/2026,20:29:25,0,0,0,0,0,1
4/9/2026,20:29:38,0,0,0,0,0,1
4/9/2026,20:29:43,0,0,0,0,0,1
4/9/2026,20:29:48,0,0,0,0,0,1
4/9/2026,20:29:53,0,0,0,0,0,1
4/9/2026,20:29:58,0,0,0,0,0,1
4/9/2026,20:30:03,0,0,0,0,0,1
4/9/2026,20:30:08,0,0,0,0,0,0
4/9/2026,20:30:16,0,0,0,0,0,1
4/9/2026,20:30:21,0,0,0,0,0,1
4/9/2026,20:30:26,0,0,0,0,0,1
4/9/2026,20:30:31,0,0,0,0,0,1
4/9/2026,20:30:36,0,0,0,0,0,1
4/9/2026,20:30:41,0,0,0,0,0,1
4/9/2026,20:30:46,0,0,0,0,0,1
4/9/2026,20:30:51,0,0,0,0,0,1
4/9/2026,20:30:56,0,0,0,0,0,1
4/9/2026,20:31:01,0,0,0,0,0,1
4/9/2026,20:31:06,0,0,0,0,0,1
4/9/2026,20:31:08,0,0,0,0,0,0
4/9/2026,20:31:11,0,0,0,0,0,1
4/9/2026,20:31:16,0,0,0,0,0,1
4/9/2026,20:31:21,0,0,0,0,0,1
4/9/2026,20:31:26,0,0,0,0,0,1
4/9/2026,20:31:31,0,0,0,0,0,1
4/9/2026,20:31:36,0,0,0,0,0,1
4/9/2026,20:31:41,0,0,0,0,0,1
4/9/2026,20:31:46,0,0,0,0,0,1
4/9/2026,20:31:51,0,0,0,0,0,1
4/9/2026,20:31:56,0,0,0,0,0,1
4/9/2026,20:32:01,0,0,0,0,0,1
4/9/2026,20:32:06,0,0,0,0,0,1
4/9/2026,20:32:08,0,0,0,0,0,0
4/9/2026,20:32:11,0,0,0,0,0,1
4/9/2026,20:32:16,0,0,0,0,0,1
4/9/2026,20:32:21,0,0,0,0,0,1
4/9/2026,20:32:26,0,0,0,0,0,1
4/9/2026,20:32:31,0,0,0,0,0,1
4/9/2026,20:32:36,0,0,0,0,0,1
4/9/2026,20:32:41,0,0,0,0,0,1
4/9/2026,20:32:46,0,0,0,0,0,1
4/9/2026,20:32:51,0,0,0,0,0,1
4/9/2026,20:32:56,0,0,0,0,0,1
4/9/2026,20:33:01,0,0,0,0,0,1
4/9/2026,20:33:06,0,0,0,0,0,1
4/9/2026,20:33:08,0,0,0,0,0,0
4/9/2026,20:33:11,0,0,0,0,0,1
4/9/2026,20:33:16,0,0,0,0,0,1
4/9/2026,20:33:21,0,0,0,0,0,1
4/9/2026,20:33:34,0,0,0,0,0,1
4/9/2026,20:33:39,0,0,0,0,0,1
4/9/2026,20:33:44,0,0,0,0,0,1
4/9/2026,20:33:49,0,0,0,0,0,1
4/9/2026,20:33:54,0,0,0,0,0,1
4/9/2026,20:33:59,0,0,0,0,0,1
4/9/2026,20:34:04,0,0,0,0,0,1
4/9/2026,20:34:08,0,0,0,0,0,0
4/9/2026,20:34:09,0,0,0,0,0,1
4/9/2026,20:34:14,0,0,0,0,0,1
4/9/2026,20:34:19,0,0,0,0,0,1
4/9/2026,20:34:24,0,0,0,0,0,1
4/9/2026,20:34:29,0,0,0,0,0,1
4/9/2026,20:34:34,0,0,0,0,0,1
4/9/2026,20:34:39,0,0,0,0,0,1
4/9/2026,20:34:44,0,0,0,0,0,1
4/9/2026,20:34:49,0,0,0,0,0,1
4/9/2026,20:34:54,0,0,0,0,0,1
4/9/2026,20:34:59,0,0,0,0,0,1
4/9/2026,20:35:04,0,0,0,0,0,1
4/9/2026,20:35:08,0,0,0,0,0,0
4/9/2026,20:35:09,0,0,0,0,0,1
4/9/2026,20:35:14,0,0,0,0,0,1
4/9/2026,20:35:19,0,0,0,0,0,1
4/9/2026,20:35:24,0,0,0,0,0,1
4/9/2026,20:35:29,0,0,0,0,0,1
4/9/2026,20:35:34,0,0,0,0,0,1
4/9/2026,20:35:39,0,0,0,0,0,1
4/9/2026,20:35:44,0,0,0,0,0,1
4/9/2026,20:35:49,0,0,0,0,0,1
4/9/2026,20:35:54,0,0,0,0,0,1
4/9/2026,20:35:59,0,0,0,0,0,1
4/9/2026,20:36:04,0,0,0,0,0,1
4/9/2026,20:36:08,0,0,0,0,0,0
4/9/2026,20:36:09,0,0,0,0,0,1
4/9/2026,20:36:14,0,0,0,0,0,1
4/9/2026,20:36:19,0,0,0,0,0,1
4/9/2026,20:36:24,0,0,0,0,0,1
4/9/2026,20:36:29,0,0,0,0,0,1
4/9/2026,20:36:34,0,0,0,0,0,1
4/9/2026,20:36:39,0,0,0,0,0,1
4/9/2026,20:36:44,0,0,0,0,0,1
4/9/2026,20:36:49,0,0,0,0,0,1
4/9/2026,20:36:54,0,0,0,0,0,1
4/9/2026,20:36:59,0,0,0,0,0,1
4/9/2026,20:37:04,0,0,0,0,0,1
4/9/2026,20:37:08,0,0,0,0,0,0
4/9/2026,20:37:09,0,0,0,0,0,1
4/9/2026,20:37:14,0,0,0,0,0,1
4/9/2026,20:37:19,0,0,0,0,0,1
4/9/2026,20:37:24,0,0,0,0,0,1
4/9/2026,20:37:29,0,0,0,0,0,1
4/9/2026,20:37:34,0,0,0,0,0,1
4/9/2026,20:37:39,0,0,0,0,0,1
4/9/2026,20:37:44,0,0,0,0,0,1
4/9/2026,20:37:49,0,0,0,0,0,1
4/9/2026,20:37:54,0,0,0,0,0,1
4/9/2026,20:37:59,0,0,0,0,0,1
4/9/2026,20:38:04,0,0,0,0,0,1
4/9/2026,20:38:08,0,0,0,0,0,0
4/9/2026,20:38:09,0,0,0,0,0,1
4/9/2026,20:38:14,0,0,0,0,0,1
4/9/2026,20:38:19,0,0,0,0,0,1
4/9/2026,20:38:24,0,0,0,0,0,1
4/9/2026,20:38:29,0,0,0,0,0,1
4/9/2026,20:38:34,0,0,0,0,0,1
4/9/2026,20:38:39,0,0,0,0,0,1
4/9/2026,20:38:44,0,0,0,0,0,1
4/9/2026,20:38:49,0,0,0,0,0,1
4/9/2026,20:38:54,0,0,0,0,0,1
4/9/2026,20:38:59,0,0,0,0,0,1
4/9/2026,20:39:04,0,0,0,0,0,1
4/9/2026,20:39:08,0,0,0,0,0,0
4/9/2026,20:39:09,0,0,0,0,0,1
4/9/2026,20:39:14,0,0,0,0,0,1
4/9/2026,20:39:19,0,0,0,0,0,1
4/9/2026,20:39:24,0,0,0,0,0,1
4/9/2026,20:39:29,0,0,0,0,0,1
4/9/2026,20:39:34,0,0,0,0,0,1
4/9/2026,20:39:39,0,0,0,0,0,1
4/9/2026,20:39:44,0,0,0,0,0,1
4/9/2026,20:39:49,0,0,0,0,0,1
4/9/2026,20:39:54,0,0,0,0,0,1
4/9/2026,20:39:59,0,0,0,0,0,1
4/9/2026,20:40:04,0,0,0,0,0,1
4/9/2026,20:40:08,0,0,0,0,0,0
4/9/2026,20:40:09,0,0,0,0,0,1
4/9/2026,20:40:14,0,0,0,0,0,1
4/9/2026,20:40:19,0,0,0,0,0,1
4/9/2026,20:40:24,0,0,0,0,0,1
4/9/2026,20:40:29,0,0,0,0,0,1
4/9/2026,20:40:34,0,0,0,0,0,1
4/9/2026,20:40:39,0,0,0,0,0,1
4/9/2026,20:40:44,0,0,0,0,0,1
4/9/2026,20:40:49,0,0,0,0,0,1
4/9/2026,20:40:54,0,0,0,0,0,1
4/9/2026,20:40:59,0,0,0,0,0,1
4/9/2026,20:41:04,0,0,0,0,0,1
4/9/2026,20:41:08,0,0,0,0,0,0
4/9/2026,20:41:09,0,0,0,0,0,1
4/9/2026,20:41:14,0,0,0,0,0,1
4/9/2026,20:41:19,0,0,0,0,0,1
4/9/2026,20:41:24,0,0,0,0,0,1
4/9/2026,20:41:29,0,0,0,0,0,1
4/9/2026,20:41:34,0,0,0,0,0,1
4/9/2026,20:41:39,0,0,0,0,0,1
4/9/2026,20:41:44,0,0,0,0,0,1
4/9/2026,20:41:49,0,0,0,0,0,1
4/9/2026,20:41:54,0,0,0,0,0,1
4/9/2026,20:41:59,0,0,0,0,0,1
4/9/2026,20:42:04,0,0,0,0,0,1
4/9/2026,20:42:08,0,0,0,0,0,0
4/9/2026,20:42:09,0,0,0,0,0,1
4/9/2026,20:42:14,0,0,0,0,0,1
4/9/2026,20:42:19,0,0,0,0,0,1
4/9/2026,20:42:24,0,0,0,0,0,1
4/9/2026,20:42:29,0,0,0,0,0,1
4/9/2026,20:42:34,0,0,0,0,0,1
4/9/2026,20:42:39,0,0,0,0,0,1
4/9/2026,20:42:44,0,0,0,0,0,1
4/9/2026,20:42:49,0,0,0,0,0,1
4/9/2026,20:42:54,0,0,0,0,0,1
4/9/2026,20:42:59,0,0,0,0,0,1
4/9/2026,20:43:04,0,0,0,0,0,1
4/9/2026,20:43:08,0,0,0,0,0,0
4/9/2026,20:43:09,0,0,0,0,0,1
4/9/2026,20:43:14,0,0,0,0,0,1
4/9/2026,20:43:19,0,0,0,0,0,1
4/9/2026,20:43:24,0,0,0,0,0,1
4/9/2026,20:43:29,0,0,0,0,0,1
4/9/2026,20:43:34,0,0,0,0,0,1
4/9/2026,20:43:39,0,0,0,0,0,1
4/9/2026,20:43:44,0,0,0,0,0,1
4/9/2026,20:43:49,0,0,0,0,0,1
4/9/2026,20:43:54,0,0,0,0,0,1
4/9/2026,20:43:59,0,0,0,0,0,1
4/9/2026,20:44:04,0,0,0,0,0,1
4/9/2026,20:44:08,0,0,0,0,0,0
4/9/2026,20:44:09,0,0,0,0,0,1
4/9/2026,20:44:14,0,0,0,0,0,1
4/9/2026,20:44:19,0,0,0,0,0,1
4/9/2026,20:44:24,0,0,0,0,0,1
4/9/2026,20:44:29,0,0,0,0,0,1
4/9/2026,20:44:34,0,0,0,0,0,1
4/9/2026,20:44:39,0,0,0,0,0,1
4/9/2026,20:44:44,0,0,0,0,0,1
4/9/2026,20:44:49,0,0,0,0,0,1
4/9/2026,20:44:54,0,0,0,0,0,1
4/9/2026,20:44:59,0,0,0,0,0,1
4/9/2026,20:45:04,0,0,0,0,0,1
4/9/2026,20:45:08,0,0,0,0,0,0
4/9/2026,20:45:09,0,0,0,0,0,1
4/9/2026,20:45:14,0,0,0,0,0,1
4/9/2026,20:45:19,0,0,0,0,0,1
4/9/2026,20:45:24,0,0,0,0,0,1
4/9/2026,20:45:29,0,0,0,0,0,1
4/9/2026,20:45:34,0,0,0,0,0,1
4/9/2026,20:45:39,0,0,0,0,0,1
4/9/2026,20:45:44,0,0,0,0,0,1
4/9/2026,20:45:49,0,0,0,0,0,1
4/9/2026,20:45:54,0,0,0,0,0,1
4/9/2026,20:45:59,0,0,0,0,0,1
4/9/2026,20:46:04,0,0,0,0,0,1
4/9/2026,20:46:08,0,0,0,0,0,0
4/9/2026,20:46:09,0,0,0,0,0,1
4/9/2026,20:46:14,0,0,0,0,0,1
4/9/2026,20:46:19,0,0,0,0,0,1
4/9/2026,20:46:24,0,0,0,0,0,1
4/9/2026,20:46:29,0,0,0,0,0,1
4/9/2026,20:46:34,0,0,0,0,0,1
4/9/2026,20:46:39,0,0,0,0,0,1
4/9/2026,20:46:44,0,0,0,0,0,1
4/9/2026,20:46:49,0,0,0,0,0,1
4/9/2026,20:46:54,0,0,0,0,0,1
4/9/2026,20:46:59,0,0,0,0,0,1
4/9/2026,20:47:04,0,0,0,0,0,1
4/9/2026,20:47:08,0,0,0,0,0,0
4/9/2026,20:47:09,0,0,0,0,0,1
4/9/2026,20:47:14,0,0,0,0,0,1
4/9/2026,20:47:19,0,0,0,0,0,1
4/9/2026,20:47:24,0,0,0,0,0,1
4/9/2026,20:47:29,0,0,0,0,0,1
4/9/2026,20:47:34,0,0,0,0,0,1
4/9/2026,20:47:39,0,0,0,0,0,1
4/9/2026,20:47:44,0,0,0,0,0,1
4/9/2026,20:47:49,0,0,0,0,0,1
4/9/2026,20:47:54,0,0,0,0,0,1
4/9/2026,20:47:59,0,0,0,0,0,1
4/9/2026,20:48:04,0,0,0,0,0,1
4/9/2026,20:48:08,0,0,0,0,0,0
4/9/2026,20:48:09,0,0,0,0,0,1
4/9/2026,20:48:14,0,0,0,0,0,1
4/9/2026,20:48:19,0,0,0,0,0,1
4/9/2026,20:48:24,0,0,0,0,0,1
4/9/2026,20:48:29,0,0,0,0,0,1
4/9/2026,20:48:34,0,0,0,0,0,1
4/9/2026,20:48:39,0,0,0,0,0,1
4/9/2026,20:48:44,0,0,0,0,0,1
4/9/2026,20:48:49,0,0,0,0,0,1
4/9/2026,20:48:54,0,0,0,0,0,1
4/9/2026,20:48:59,0,0,0,0,0,1
4/9/2026,20:49:04,0,0,0,0,0,1
4/9/2026,20:49:08,0,0,0,0,0,0
4/9/2026,20:49:09,0,0,0,0,0,1
4/9/2026,20:49:14,0,0,0,0,0,1
4/9/2026,20:49:19,0,0,0,0,0,1
4/9/2026,20:49:24,0,0,0,0,0,1
4/9/2026,20:49:29,0,0,0,0,0,1
4/9/2026,20:49:34,0,0,0,0,0,1
4/9/2026,20:49:39,0,0,0,0,0,1
4/9/2026,20:49:44,0,0,0,0,0,1
4/9/2026,20:49:49,0,0,0,0,0,1
4/9/2026,20:49:54,0,0,0,0,0,1
4/9/2026,20:49:59,0,0,0,0,0,1
4/9/2026,20:50:04,0,0,0,0,0,1
4/9/2026,20:50:08,0,0,0,0,0,0
4/9/2026,20:50:09,0,0,0,0,0,1
4/9/2026,20:50:14,0,0,0,0,0,1
4/9/2026,20:50:19,0,0,0,0,0,1
4/9/2026,20:50:24,0,0,0,0,0,1
4/9/2026,20:50:29,0,0,0,0,0,1
4/9/2026,20:50:34,0,0,0,0,0,1
4/9/2026,20:50:39,0,0,0,0,0,1
4/9/2026,20:50:44,0,0,0,0,0,1
4/9/2026,20:50:49,0,0,0,0,0,1
4/9/2026,20:50:54,0,0,0,0,0,1
4/9/2026,20:50:59,0,0,0,0,0,1
4/9/2026,20:51:04,0,0,0,0,0,1
4/9/2026,20:51:08,0,0,0,0,0,0
4/9/2026,20:51:09,0,0,0,0,0,1
4/9/2026,20:51:14,0,0,0,0,0,1
4/9/2026,20:51:19,0,0,0,0,0,1
4/9/2026,20:51:24,0,0,0,0,0,1
4/9/2026,20:51:29,0,0,0,0,0,1
4/9/2026,20:51:34,0,0,0,0,0,1
4/9/2026,20:51:39,0,0,0,0,0,1
4/9/2026,20:51:44,0,0,0,0,0,1
4/9/2026,20:51:49,0,0,0,0,0,1
4/9/2026,20:51:54,0,0,0,0,0,1
4/9/2026,20:51:59,0,0,0,0,0,1
4/9/2026,20:52:04,0,0,0,0,0,1
4/9/2026,20:52:08,0,0,0,0,0,0
4/9/2026,20:52:09,0,0,0,0,0,1
4/9/2026,20:52:14,0,0,0,0,0,1
4/9/2026,20:52:19,0,0,0,0,0,1
